"week","tweets","tweets.cum","date","state.abb","Commodity","progress.NASS","tweets.tot","tweets.fit","fit.deriv2","tweets.cum.sub","progress.twitter","crop","wk.buffer.start","wk.buffer.end"
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,30,19.4805194805195,"corn",4,0
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,50,32.4675324675325,"corn",4,0
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,75,48.7012987012987,"corn",4,0
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,95,61.6883116883117,"corn",4,0
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,134,87.012987012987,"corn",4,0
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,154,100,"corn",4,0
11,0,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,0,0,"corn",4,1
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,4,2.39520958083832,"corn",4,1
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,13,7.78443113772455,"corn",4,1
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,19,11.377245508982,"corn",4,1
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,30,17.9640718562874,"corn",4,1
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,50,29.940119760479,"corn",4,1
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,75,44.9101796407186,"corn",4,1
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,95,56.8862275449102,"corn",4,1
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,134,80.2395209580838,"corn",4,1
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,154,92.2155688622754,"corn",4,1
21,13,174,2017-05-28,"IA","CORN",97,204,171.646446431026,-4.91256932462788,167,100,"corn",4,1
11,0,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,0,0,"corn",4,2
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,4,2.32558139534884,"corn",4,2
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,13,7.55813953488372,"corn",4,2
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,19,11.046511627907,"corn",4,2
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,30,17.4418604651163,"corn",4,2
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,50,29.0697674418605,"corn",4,2
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,75,43.6046511627907,"corn",4,2
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,95,55.2325581395349,"corn",4,2
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,134,77.9069767441861,"corn",4,2
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,154,89.5348837209302,"corn",4,2
21,13,174,2017-05-28,"IA","CORN",97,204,171.646446431026,-4.91256932462788,167,97.0930232558139,"corn",4,2
22,5,179,2017-06-04,"IA","CORN",98,204,183.333741790079,-3.91406407254319,172,100,"corn",4,2
11,0,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,0,0,"corn",4,3
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,4,2.20994475138122,"corn",4,3
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,13,7.18232044198895,"corn",4,3
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,19,10.4972375690608,"corn",4,3
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,30,16.5745856353591,"corn",4,3
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,50,27.6243093922652,"corn",4,3
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,75,41.4364640883978,"corn",4,3
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,95,52.4861878453039,"corn",4,3
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,134,74.0331491712707,"corn",4,3
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,154,85.0828729281768,"corn",4,3
21,13,174,2017-05-28,"IA","CORN",97,204,171.646446431026,-4.91256932462788,167,92.2651933701657,"corn",4,3
22,5,179,2017-06-04,"IA","CORN",98,204,183.333741790079,-3.91406407254319,172,95.0276243093923,"corn",4,3
23,9,188,NA,"IA",NA,NA,204,191.116054000561,-2.78711531800824,181,100,"corn",4,3
11,0,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,0,0,"corn",4,4
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,4,2.17391304347826,"corn",4,4
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,13,7.06521739130435,"corn",4,4
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,19,10.3260869565217,"corn",4,4
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,30,16.304347826087,"corn",4,4
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,50,27.1739130434783,"corn",4,4
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,75,40.7608695652174,"corn",4,4
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,95,51.6304347826087,"corn",4,4
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,134,72.8260869565217,"corn",4,4
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,154,83.695652173913,"corn",4,4
21,13,174,2017-05-28,"IA","CORN",97,204,171.646446431026,-4.91256932462788,167,90.7608695652174,"corn",4,4
22,5,179,2017-06-04,"IA","CORN",98,204,183.333741790079,-3.91406407254319,172,93.4782608695652,"corn",4,4
23,9,188,NA,"IA",NA,NA,204,191.116054000561,-2.78711531800824,181,98.3695652173913,"corn",4,4
24,3,191,NA,"IA",NA,NA,204,196.094148762887,-1.85280116512459,184,100,"corn",4,4
11,0,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,0,0,"corn",4,5
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,4,2.11640211640212,"corn",4,5
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,13,6.87830687830688,"corn",4,5
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,19,10.0529100529101,"corn",4,5
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,30,15.8730158730159,"corn",4,5
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,50,26.4550264550265,"corn",4,5
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,75,39.6825396825397,"corn",4,5
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,95,50.2645502645503,"corn",4,5
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,134,70.8994708994709,"corn",4,5
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,154,81.4814814814815,"corn",4,5
21,13,174,2017-05-28,"IA","CORN",97,204,171.646446431026,-4.91256932462788,167,88.3597883597884,"corn",4,5
22,5,179,2017-06-04,"IA","CORN",98,204,183.333741790079,-3.91406407254319,172,91.005291005291,"corn",4,5
23,9,188,NA,"IA",NA,NA,204,191.116054000561,-2.78711531800824,181,95.7671957671958,"corn",4,5
24,3,191,NA,"IA",NA,NA,204,196.094148762887,-1.85280116512459,184,97.3544973544974,"corn",4,5
25,5,196,NA,"IA",NA,NA,204,199.197145924335,-1.18110617576404,189,100,"corn",4,5
10,0,6,NA,"IA",NA,NA,204,3.71884403882468,0.929760806784072,0,0,"corn",5,0
11,1,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,1,0.645161290322581,"corn",5,0
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,5,3.2258064516129,"corn",5,0
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,14,9.03225806451613,"corn",5,0
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,20,12.9032258064516,"corn",5,0
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,31,20,"corn",5,0
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,51,32.9032258064516,"corn",5,0
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,76,49.0322580645161,"corn",5,0
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,96,61.9354838709677,"corn",5,0
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,135,87.0967741935484,"corn",5,0
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,155,100,"corn",5,0
10,0,6,NA,"IA",NA,NA,204,3.71884403882468,0.929760806784072,0,0,"corn",5,1
11,1,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,1,0.595238095238095,"corn",5,1
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,5,2.97619047619048,"corn",5,1
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,14,8.33333333333333,"corn",5,1
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,20,11.9047619047619,"corn",5,1
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,31,18.452380952381,"corn",5,1
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,51,30.3571428571429,"corn",5,1
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,76,45.2380952380952,"corn",5,1
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,96,57.1428571428571,"corn",5,1
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,135,80.3571428571429,"corn",5,1
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,155,92.2619047619048,"corn",5,1
21,13,174,2017-05-28,"IA","CORN",97,204,171.646446431026,-4.91256932462788,168,100,"corn",5,1
10,0,6,NA,"IA",NA,NA,204,3.71884403882468,0.929760806784072,0,0,"corn",5,2
11,1,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,1,0.578034682080925,"corn",5,2
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,5,2.89017341040462,"corn",5,2
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,14,8.09248554913295,"corn",5,2
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,20,11.5606936416185,"corn",5,2
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,31,17.9190751445087,"corn",5,2
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,51,29.4797687861272,"corn",5,2
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,76,43.9306358381503,"corn",5,2
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,96,55.4913294797688,"corn",5,2
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,135,78.0346820809249,"corn",5,2
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,155,89.5953757225434,"corn",5,2
21,13,174,2017-05-28,"IA","CORN",97,204,171.646446431026,-4.91256932462788,168,97.1098265895954,"corn",5,2
22,5,179,2017-06-04,"IA","CORN",98,204,183.333741790079,-3.91406407254319,173,100,"corn",5,2
10,0,6,NA,"IA",NA,NA,204,3.71884403882468,0.929760806784072,0,0,"corn",5,3
11,1,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,1,0.549450549450549,"corn",5,3
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,5,2.74725274725275,"corn",5,3
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,14,7.69230769230769,"corn",5,3
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,20,10.989010989011,"corn",5,3
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,31,17.032967032967,"corn",5,3
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,51,28.021978021978,"corn",5,3
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,76,41.7582417582418,"corn",5,3
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,96,52.7472527472527,"corn",5,3
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,135,74.1758241758242,"corn",5,3
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,155,85.1648351648352,"corn",5,3
21,13,174,2017-05-28,"IA","CORN",97,204,171.646446431026,-4.91256932462788,168,92.3076923076923,"corn",5,3
22,5,179,2017-06-04,"IA","CORN",98,204,183.333741790079,-3.91406407254319,173,95.0549450549451,"corn",5,3
23,9,188,NA,"IA",NA,NA,204,191.116054000561,-2.78711531800824,182,100,"corn",5,3
10,0,6,NA,"IA",NA,NA,204,3.71884403882468,0.929760806784072,0,0,"corn",5,4
11,1,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,1,0.540540540540541,"corn",5,4
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,5,2.7027027027027,"corn",5,4
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,14,7.56756756756757,"corn",5,4
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,20,10.8108108108108,"corn",5,4
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,31,16.7567567567568,"corn",5,4
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,51,27.5675675675676,"corn",5,4
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,76,41.0810810810811,"corn",5,4
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,96,51.8918918918919,"corn",5,4
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,135,72.972972972973,"corn",5,4
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,155,83.7837837837838,"corn",5,4
21,13,174,2017-05-28,"IA","CORN",97,204,171.646446431026,-4.91256932462788,168,90.8108108108108,"corn",5,4
22,5,179,2017-06-04,"IA","CORN",98,204,183.333741790079,-3.91406407254319,173,93.5135135135135,"corn",5,4
23,9,188,NA,"IA",NA,NA,204,191.116054000561,-2.78711531800824,182,98.3783783783784,"corn",5,4
24,3,191,NA,"IA",NA,NA,204,196.094148762887,-1.85280116512459,185,100,"corn",5,4
10,0,6,NA,"IA",NA,NA,204,3.71884403882468,0.929760806784072,0,0,"corn",5,5
11,1,7,NA,"IA",NA,NA,204,6.14308921896186,1.47983876590911,1,0.526315789473684,"corn",5,5
12,4,11,NA,"IA",NA,NA,204,10.0682113761947,2.27992185630348,5,2.63157894736842,"corn",5,5
13,9,20,NA,"IA",NA,NA,204,16.2947418076151,3.3295405932179,14,7.36842105263158,"corn",5,5
14,6,26,2017-04-09,"IA","CORN",0,204,25.8585282739216,4.45495201876846,20,10.5263157894737,"corn",5,5
15,11,37,2017-04-16,"IA","CORN",2,204,39.8440236402225,5.16363700975046,31,16.3157894736842,"corn",5,5
16,20,57,2017-04-23,"IA","CORN",8,204,58.8928938139791,4.67900349595717,51,26.8421052631579,"corn",5,5
17,25,82,2017-04-30,"IA","CORN",28,204,82.4733304444275,2.48580026587919,76,40,"corn",5,5
18,20,102,2017-05-07,"IA","CORN",52,204,108.439566242927,-0.847569701995078,96,50.5263157894737,"corn",5,5
19,39,141,2017-05-14,"IA","CORN",85,204,133.594010630006,-3.77445522705921,135,71.0526315789474,"corn",5,5
20,20,161,2017-05-21,"IA","CORN",92,204,155.112169325918,-5.115564947484,155,81.5789473684211,"corn",5,5
21,13,174,2017-05-28,"IA","CORN",97,204,171.646446431026,-4.91256932462788,168,88.4210526315789,"corn",5,5
22,5,179,2017-06-04,"IA","CORN",98,204,183.333741790079,-3.91406407254319,173,91.0526315789474,"corn",5,5
23,9,188,NA,"IA",NA,NA,204,191.116054000561,-2.78711531800824,182,95.7894736842105,"corn",5,5
24,3,191,NA,"IA",NA,NA,204,196.094148762887,-1.85280116512459,185,97.3684210526316,"corn",5,5
25,5,196,NA,"IA",NA,NA,204,199.197145924335,-1.18110617576404,190,100,"corn",5,5
14,0,28,2017-04-09,"IL","CORN",1,196,39.1413372753231,4.94002938471013,0,0,"corn",0,0
15,29,57,2017-04-16,"IL","CORN",6,196,57.6358951366676,4.40034553032298,29,25,"corn",0,0
16,36,93,2017-04-23,"IL","CORN",34,196,80.3905929532322,2.23726852168364,65,56.0344827586207,"corn",0,0
17,22,115,2017-04-30,"IL","CORN",63,196,105.292530500623,-0.952124724441067,87,75,"corn",0,0
18,15,130,2017-05-07,"IL","CORN",65,196,129.282194788001,-3.68852437225691,102,87.9310344827586,"corn",0,0
19,14,144,2017-05-14,"IL","CORN",75,196,149.716170003734,-4.8989084866675,116,100,"corn",0,0
14,0,28,2017-04-09,"IL","CORN",1,196,39.1413372753231,4.94002938471013,0,0,"corn",0,1
15,29,57,2017-04-16,"IL","CORN",6,196,57.6358951366676,4.40034553032298,29,21.969696969697,"corn",0,1
16,36,93,2017-04-23,"IL","CORN",34,196,80.3905929532322,2.23726852168364,65,49.2424242424242,"corn",0,1
17,22,115,2017-04-30,"IL","CORN",63,196,105.292530500623,-0.952124724441067,87,65.9090909090909,"corn",0,1
18,15,130,2017-05-07,"IL","CORN",65,196,129.282194788001,-3.68852437225691,102,77.2727272727273,"corn",0,1
19,14,144,2017-05-14,"IL","CORN",75,196,149.716170003734,-4.8989084866675,116,87.8787878787879,"corn",0,1
20,16,160,2017-05-21,"IL","CORN",89,196,165.374292710104,-4.66469572419971,132,100,"corn",0,1
14,0,28,2017-04-09,"IL","CORN",1,196,39.1413372753231,4.94002938471013,0,0,"corn",0,2
15,29,57,2017-04-16,"IL","CORN",6,196,57.6358951366676,4.40034553032298,29,20.5673758865248,"corn",0,2
16,36,93,2017-04-23,"IL","CORN",34,196,80.3905929532322,2.23726852168364,65,46.0992907801418,"corn",0,2
17,22,115,2017-04-30,"IL","CORN",63,196,105.292530500623,-0.952124724441067,87,61.7021276595745,"corn",0,2
18,15,130,2017-05-07,"IL","CORN",65,196,129.282194788001,-3.68852437225691,102,72.3404255319149,"corn",0,2
19,14,144,2017-05-14,"IL","CORN",75,196,149.716170003734,-4.8989084866675,116,82.2695035460993,"corn",0,2
20,16,160,2017-05-21,"IL","CORN",89,196,165.374292710104,-4.66469572419971,132,93.6170212765958,"corn",0,2
21,9,169,2017-05-28,"IL","CORN",93,196,176.427676364464,-3.70214500160796,141,100,"corn",0,2
14,0,28,2017-04-09,"IL","CORN",1,196,39.1413372753231,4.94002938471013,0,0,"corn",0,3
15,29,57,2017-04-16,"IL","CORN",6,196,57.6358951366676,4.40034553032298,29,18.7096774193548,"corn",0,3
16,36,93,2017-04-23,"IL","CORN",34,196,80.3905929532322,2.23726852168364,65,41.9354838709677,"corn",0,3
17,22,115,2017-04-30,"IL","CORN",63,196,105.292530500623,-0.952124724441067,87,56.1290322580645,"corn",0,3
18,15,130,2017-05-07,"IL","CORN",65,196,129.282194788001,-3.68852437225691,102,65.8064516129032,"corn",0,3
19,14,144,2017-05-14,"IL","CORN",75,196,149.716170003734,-4.8989084866675,116,74.8387096774194,"corn",0,3
20,16,160,2017-05-21,"IL","CORN",89,196,165.374292710104,-4.66469572419971,132,85.1612903225806,"corn",0,3
21,9,169,2017-05-28,"IL","CORN",93,196,176.427676364464,-3.70214500160796,141,90.9677419354839,"corn",0,3
22,14,183,2017-06-04,"IL","CORN",98,196,183.786323555802,-2.63240454079433,155,100,"corn",0,3
14,0,28,2017-04-09,"IL","CORN",1,196,39.1413372753231,4.94002938471013,0,0,"corn",0,4
15,29,57,2017-04-16,"IL","CORN",6,196,57.6358951366676,4.40034553032298,29,18.2389937106918,"corn",0,4
16,36,93,2017-04-23,"IL","CORN",34,196,80.3905929532322,2.23726852168364,65,40.8805031446541,"corn",0,4
17,22,115,2017-04-30,"IL","CORN",63,196,105.292530500623,-0.952124724441067,87,54.7169811320755,"corn",0,4
18,15,130,2017-05-07,"IL","CORN",65,196,129.282194788001,-3.68852437225691,102,64.1509433962264,"corn",0,4
19,14,144,2017-05-14,"IL","CORN",75,196,149.716170003734,-4.8989084866675,116,72.9559748427673,"corn",0,4
20,16,160,2017-05-21,"IL","CORN",89,196,165.374292710104,-4.66469572419971,132,83.0188679245283,"corn",0,4
21,9,169,2017-05-28,"IL","CORN",93,196,176.427676364464,-3.70214500160796,141,88.6792452830189,"corn",0,4
22,14,183,2017-06-04,"IL","CORN",98,196,183.786323555802,-2.63240454079433,155,97.4842767295598,"corn",0,4
23,4,187,NA,"IL",NA,NA,196,188.495998666027,-1.74984422769603,159,100,"corn",0,4
14,0,28,2017-04-09,"IL","CORN",1,196,39.1413372753231,4.94002938471013,0,0,"corn",0,5
15,29,57,2017-04-16,"IL","CORN",6,196,57.6358951366676,4.40034553032298,29,18.0124223602484,"corn",0,5
16,36,93,2017-04-23,"IL","CORN",34,196,80.3905929532322,2.23726852168364,65,40.3726708074534,"corn",0,5
17,22,115,2017-04-30,"IL","CORN",63,196,105.292530500623,-0.952124724441067,87,54.0372670807453,"corn",0,5
18,15,130,2017-05-07,"IL","CORN",65,196,129.282194788001,-3.68852437225691,102,63.3540372670807,"corn",0,5
19,14,144,2017-05-14,"IL","CORN",75,196,149.716170003734,-4.8989084866675,116,72.0496894409938,"corn",0,5
20,16,160,2017-05-21,"IL","CORN",89,196,165.374292710104,-4.66469572419971,132,81.9875776397515,"corn",0,5
21,9,169,2017-05-28,"IL","CORN",93,196,176.427676364464,-3.70214500160796,141,87.5776397515528,"corn",0,5
22,14,183,2017-06-04,"IL","CORN",98,196,183.786323555802,-2.63240454079433,155,96.2732919254658,"corn",0,5
23,4,187,NA,"IL",NA,NA,196,188.495998666027,-1.74984422769603,159,98.7577639751553,"corn",0,5
24,2,189,NA,"IL",NA,NA,196,191.434703553877,-1.11627921862736,161,100,"corn",0,5
13,0,21,NA,"IL",NA,NA,196,25.4881984896739,4.30801545332608,0,0,"corn",1,0
14,7,28,2017-04-09,"IL","CORN",1,196,39.1413372753231,4.94002938471013,7,5.69105691056911,"corn",1,0
